account-closing,account_invoice_start_end_dates,1,1,1,1,0
account-closing,account_invoice_start_end_dates_move,1,0,0,0,0
account-closing,account_move_cutoff,0,1,0,0,0
account-closing,account_multicurrency_revaluation,1,0,0,0,0
account-financial-reporting,account_financial_report,1,1,1,1,0
account-financial-reporting,account_financial_report_sale,1,0,1,0,0
account-financial-reporting,account_liquidity_forecast,1,0,0,0,0
account-financial-reporting,account_move_line_report_xls,0,1,1,0,0
account-financial-reporting,account_purchase_stock_report_non_billed,1,1,0,0,0
account-financial-reporting,account_sale_stock_report_non_billed,1,1,0,0,0
account-financial-reporting,account_tax_balance,1,1,1,1,0
account-financial-reporting,mis_builder_cash_flow,1,1,1,0,0
account-financial-reporting,mis_template_financial_report,1,1,1,0,0
account-financial-reporting,partner_statement,1,1,1,1,0
account-financial-tools,account_account_tag_code,1,1,0,1,0
account-financial-tools,account_asset_batch_compute,1,0,0,0,0
account-financial-tools,account_asset_compute_batch,0,0,1,0,0
account-financial-tools,account_asset_force_account,0,1,1,1,0
account-financial-tools,account_asset_low_value,1,0,1,0,0
account-financial-tools,account_asset_management,1,1,1,1,0
account-financial-tools,account_asset_management_stock_lot,1,1,0,0,0
account-financial-tools,account_asset_number,1,0,1,0,0
account-financial-tools,account_asset_transfer,1,0,1,0,0
account-financial-tools,account_bank_statement_chatter,1,1,0,0,0
account-financial-tools,account_cash_deposit,1,0,1,0,0
account-financial-tools,account_chart_update,1,1,1,1,0
account-financial-tools,account_chart_update_code_digits,0,0,1,0,0
account-financial-tools,account_chart_update_l10n_eu_oss,0,1,0,0,0
account-financial-tools,account_chart_update_l10n_eu_oss_oca,1,0,1,0,0
account-financial-tools,account_chart_update_multilang,1,0,0,0,0
account-financial-tools,account_check_deposit,0,1,1,0,0
account-financial-tools,account_dashboard_banner,1,0,1,0,0
account-financial-tools,account_dashboard_banner_mis_builder,0,0,1,0,0
account-financial-tools,account_fiscal_month,1,1,1,0,0
account-financial-tools,account_fiscal_position_allowed_journal,0,0,0,1,0
account-financial-tools,account_fiscal_position_vat_check,1,0,1,1,0
account-financial-tools,account_fiscal_year,1,1,1,1,0
account-financial-tools,account_fiscal_year_auto_create,1,0,1,0,0
account-financial-tools,account_invoice_constraint_chronology,1,0,1,1,0
account-financial-tools,account_journal_general_sequence,1,0,1,1,0
account-financial-tools,account_journal_lock_date,1,1,1,1,0
account-financial-tools,account_journal_restrict_mode,1,1,1,1,0
account-financial-tools,account_loan,1,1,1,0,0
account-financial-tools,account_lock_date_update,1,1,1,1,0
account-financial-tools,account_lock_to_date,1,1,1,0,0
account-financial-tools,account_maturity_date_default,0,0,1,0,0
account-financial-tools,account_move_budget,1,1,0,0,0
account-financial-tools,account_move_fiscal_month,1,0,0,0,0
account-financial-tools,account_move_fiscal_year,1,0,1,0,0
account-financial-tools,account_move_line_check_number,1,0,0,0,0
account-financial-tools,account_move_line_landed_cost_info,1,0,0,0,0
account-financial-tools,account_move_line_purchase_info,1,1,1,0,0
account-financial-tools,account_move_line_repair_info,1,0,0,0,0
account-financial-tools,account_move_line_sale_info,1,1,1,0,0
account-financial-tools,account_move_line_tax_editable,1,1,1,0,0
account-financial-tools,account_move_name_sequence,1,1,1,1,0
account-financial-tools,account_move_post_date_user,1,1,1,1,0
account-financial-tools,account_move_print,1,1,1,1,0
account-financial-tools,account_move_template,1,1,1,1,0
account-financial-tools,account_move_total_by_account_internal_group,0,0,0,1,0
account-financial-tools,account_move_transfer_partner,1,0,0,0,0
account-financial-tools,account_netting,1,1,1,1,0
account-financial-tools,account_partner_required,1,1,1,0,0
account-financial-tools,account_payroll_sheet_import,0,1,1,1,0
account-financial-tools,account_reversal,1,0,0,0,0
account-financial-tools,account_sequence_option,1,1,1,0,0
account-financial-tools,account_spread_cost_revenue,1,1,1,0,0
account-financial-tools,account_tax_repartition_line_tax_group_account,0,1,0,0,0
account-financial-tools,account_template_active,1,0,0,0,0
account-financial-tools,account_usability,1,1,1,1,0
account-financial-tools,base_vat_optional_vies,1,0,0,0,0
account-financial-tools,mail_template_substitute_account_move,0,1,0,0,0
account-financial-tools,product_category_tax,0,0,1,0,0
account-financial-tools,purchase_unreconciled,1,1,1,0,0
account-financial-tools,stock_account_anglo_saxon_cogs_kit,1,0,0,0,0
account-fiscal-rule,account_avatax_exemption,1,0,1,0,0
account-fiscal-rule,account_avatax_exemption_base,1,0,1,0,0
account-fiscal-rule,account_avatax_oca,1,1,1,0,0
account-fiscal-rule,account_avatax_oca_log,1,0,1,0,0
account-fiscal-rule,account_avatax_repair_oca,1,0,0,0,0
account-fiscal-rule,account_avatax_sale_oca,1,1,1,0,0
account-fiscal-rule,account_avatax_website_sale,1,1,1,0,0
account-fiscal-rule,account_ecotax,1,1,1,0,0
account-fiscal-rule,account_ecotax_report,1,0,0,0,0
account-fiscal-rule,account_ecotax_sale,1,1,1,0,0
account-fiscal-rule,account_ecotax_sale_tax,1,0,0,0,0
account-fiscal-rule,account_ecotax_tax,1,1,0,0,0
account-fiscal-rule,account_fiscal_position_autodetect_optional_vies,1,1,0,0,0
account-fiscal-rule,account_fiscal_position_partner_type,1,1,1,0,0
account-fiscal-rule,account_fiscal_position_type,1,0,0,0,0
account-fiscal-rule,account_fiscal_position_vies_warning,0,0,1,1,0
account-fiscal-rule,account_product_fiscal_classification,1,0,1,0,0
account-fiscal-rule,l10n_eu_oss_oca,1,1,1,0,0
account-invoice-reporting,account_comment_template,1,1,1,1,0
account-invoice-reporting,account_invoice_bank_details,0,1,0,0,0
account-invoice-reporting,account_invoice_line_report,1,1,1,0,0
account-invoice-reporting,account_invoice_line_sale_line_position,0,1,1,0,0
account-invoice-reporting,account_invoice_payment_mode_note_template,0,0,1,0,0
account-invoice-reporting,account_invoice_production_lot,1,1,1,1,0
account-invoice-reporting,account_invoice_report_due_list,1,0,0,0,0
account-invoice-reporting,account_invoice_report_grouped_by_picking,1,1,1,1,0
account-invoice-reporting,account_invoice_report_grouped_by_picking_sale_mrp,0,0,1,0,0
account-invoice-reporting,account_invoice_report_header_repeater,1,0,0,0,0
account-invoice-reporting,account_invoice_report_lot_expiration_date,1,0,0,0,0
account-invoice-reporting,account_invoice_report_payment_info,1,0,1,0,0
account-invoice-reporting,account_invoice_report_picking_customer_note,1,0,1,0,0
account-invoice-reporting,account_invoice_report_product_sticker,1,0,1,0,0
account-invoice-reporting,account_invoice_report_salesperson,1,0,1,0,0
account-invoice-reporting,account_invoice_report_stock_packaging,0,0,1,0,0
account-invoice-reporting,account_invoice_report_wo_taxation,0,0,1,0,0
account-invoice-reporting,account_reporting_volume,1,0,1,0,0
account-invoice-reporting,account_reporting_weight,1,0,1,0,0
account-invoice-reporting,partner_time_to_pay,1,1,1,0,0
account-invoice-reporting,stock_account_invoice_report_lot_expiry,1,0,1,0,0
account-invoicing,account_billing,1,0,1,0,0
account-invoicing,account_global_discount,1,1,1,1,0
account-invoicing,account_invoice_advance_compensation,0,0,1,0,0
account-invoicing,account_invoice_alternate_payer,1,0,0,0,0
account-invoicing,account_invoice_analytic_search,1,0,0,0,0
account-invoicing,account_invoice_auto_send_by_email,0,1,1,0,0
account-invoicing,account_invoice_block_payment,1,1,0,0,0
account-invoicing,account_invoice_blocking,1,1,0,0,0
account-invoicing,account_invoice_change_currency,1,0,0,0,0
account-invoicing,account_invoice_check_picking_date,1,0,1,0,0
account-invoicing,account_invoice_check_total,1,0,1,0,0
account-invoicing,account_invoice_clearing,1,0,1,1,0
account-invoicing,account_invoice_crm_tag,1,1,1,1,0
account-invoicing,account_invoice_currency_by_partner,0,1,1,0,0
account-invoicing,account_invoice_currency_taxes,1,0,0,0,0
account-invoicing,account_invoice_custom_rounding,0,0,1,0,0
account-invoicing,account_invoice_customer_no_autofollow,1,1,0,0,0
account-invoicing,account_invoice_date_due,1,1,1,0,0
account-invoicing,account_invoice_default_code_column,1,0,1,0,0
account-invoicing,account_invoice_discount_date,1,0,1,0,0
account-invoicing,account_invoice_discount_display_amount,1,1,1,0,0
account-invoicing,account_invoice_fiscal_position_update,1,0,1,0,0
account-invoicing,account_invoice_fixed_discount,1,1,1,1,0
account-invoicing,account_invoice_fixed_triple_discount,1,0,0,0,0
account-invoicing,account_invoice_force_number,1,0,0,0,0
account-invoicing,account_invoice_google_document_ai,1,0,0,0,0
account-invoicing,account_invoice_line_default_account,1,0,0,0,0
account-invoicing,account_invoice_line_sequence,0,0,1,0,0
account-invoicing,account_invoice_mass_sending,1,1,0,0,0
account-invoicing,account_invoice_mass_sending_direct_print,1,0,0,0,0
account-invoicing,account_invoice_merge,1,0,1,0,0
account-invoicing,account_invoice_merge_attachment,1,0,0,0,0
account-invoicing,account_invoice_partner_reference,1,0,0,0,0
account-invoicing,account_invoice_payment_retention,1,0,0,0,0
account-invoicing,account_invoice_payment_term_date_due,1,0,1,0,0
account-invoicing,account_invoice_pricelist,1,1,1,1,0
account-invoicing,account_invoice_pricelist_sale,1,0,1,1,0
account-invoicing,account_invoice_recipient_bank_currency,1,0,0,0,0
account-invoicing,account_invoice_refund_code,1,0,0,1,0
account-invoicing,account_invoice_refund_line_selection,1,0,1,0,0
account-invoicing,account_invoice_refund_link,1,1,1,1,0
account-invoicing,account_invoice_refund_link_sale,0,0,1,0,0
account-invoicing,account_invoice_refund_reason,1,0,1,0,0
account-invoicing,account_invoice_refund_reason_skip_anglo_saxon,1,0,0,0,0
account-invoicing,account_invoice_refund_reinvoice,1,0,0,0,0
account-invoicing,account_invoice_section_sale_order,1,1,1,1,0
account-invoicing,account_invoice_send_template,0,0,1,0,0
account-invoicing,account_invoice_show_currency_rate,1,1,1,1,0
account-invoicing,account_invoice_subscription_per_contact,0,1,1,0,0
account-invoicing,account_invoice_supplier_ref_unique,1,1,1,0,0
account-invoicing,account_invoice_supplier_self_invoice,1,0,0,0,0
account-invoicing,account_invoice_supplierinfo_update,1,1,1,0,0
account-invoicing,account_invoice_supplierinfo_update_discount,1,0,0,0,0
account-invoicing,account_invoice_supplierinfo_update_qty_multiplier,1,0,0,0,0
account-invoicing,account_invoice_supplierinfo_update_triple_discount,1,0,0,0,0
account-invoicing,account_invoice_tax_note,1,0,1,1,0
account-invoicing,account_invoice_tax_required,1,0,1,0,0
account-invoicing,account_invoice_transmit_method,1,1,1,1,0
account-invoicing,account_invoice_transmit_method_substitution_rule,0,0,1,0,0
account-invoicing,account_invoice_tree_currency,1,0,1,1,0
account-invoicing,account_invoice_triple_discount,1,1,1,1,0
account-invoicing,account_invoice_uom_column,1,0,0,0,0
account-invoicing,account_invoice_validation_queued,1,0,0,0,0
account-invoicing,account_invoice_view_payment,1,0,0,0,0
account-invoicing,account_invoice_warn_message,1,1,1,0,0
account-invoicing,account_mail_autosubscribe,1,0,1,0,0
account-invoicing,account_manual_currency,0,1,1,0,0
account-invoicing,account_menu_invoice_refund,1,1,1,0,0
account-invoicing,account_move_auto_post_ref,1,0,1,0,0
account-invoicing,account_move_cancel_confirm,1,1,1,1,0
account-invoicing,account_move_line_packaging,1,0,0,0,0
account-invoicing,account_move_line_purchase_packaging,1,0,0,0,0
account-invoicing,account_move_original_partner,1,0,0,0,0
account-invoicing,account_move_pivot_view,0,0,1,1,0
account-invoicing,account_move_sent_usability,1,0,0,0,0
account-invoicing,account_move_substate,1,0,0,1,0
account-invoicing,account_move_tag,0,1,0,0,0
account-invoicing,account_move_tier_validation,1,1,1,0,0
account-invoicing,account_move_tier_validation_approver,0,0,1,0,0
account-invoicing,account_payment_state_keep_draft,0,0,1,0,0
account-invoicing,account_portal_invoice_search,0,0,1,0,0
account-invoicing,account_receipt_journal,1,0,1,1,0
account-invoicing,account_receipt_send,1,0,1,0,0
account-invoicing,account_tax_change,1,0,0,0,0
account-invoicing,account_tax_fixed_amount_currency,0,0,0,1,0
account-invoicing,account_tax_fixed_amount_multiplier,0,0,0,1,0
account-invoicing,account_tax_group_widget_base_amount,1,0,1,0,0
account-invoicing,account_tax_legal_notes_translate,0,0,1,0,0
account-invoicing,account_tax_one_vat,1,0,1,0,0
account-invoicing,account_tax_one_vat_purchase,1,0,1,0,0
account-invoicing,account_tax_one_vat_sale,1,0,1,0,0
account-invoicing,account_warn_option,0,0,1,0,0
account-invoicing,partner_invoicing_mode,1,1,1,1,0
account-invoicing,partner_invoicing_mode_at_shipping,1,0,1,1,0
account-invoicing,partner_invoicing_mode_cash_on_delivery,1,0,0,0,0
account-invoicing,partner_invoicing_mode_monthly,1,0,1,0,0
account-invoicing,partner_last_invoice_date,1,0,0,0,0
account-invoicing,portal_account_personal_data_only,1,1,1,1,0
account-invoicing,product_average_price_invoice,0,1,0,0,0
account-invoicing,product_customerinfo_invoice,0,0,1,0,0
account-invoicing,product_form_account_move_line_link,1,1,1,1,0
account-invoicing,product_supplierinfo_for_customer_invoice,1,0,0,0,0
account-invoicing,purchase_create_bill_button,0,0,0,1,0
account-invoicing,purchase_invoicing_no_zero_line,1,0,0,0,0
account-invoicing,purchase_stock_picking_return_invoicing,1,1,1,0,0
account-invoicing,sale_credit_note_reversal,1,0,1,0,0
account-invoicing,sale_invoice_date_from_picking,1,0,0,0,0
account-invoicing,sale_invoiceability_on_payment_transaction,0,0,1,0,0
account-invoicing,sale_invoicing_date_from_picking,1,0,1,0,0
account-invoicing,sale_invoicing_date_selection,1,1,1,0,0
account-invoicing,sale_line_refund_to_invoice_qty,1,0,1,0,0
account-invoicing,sale_line_refund_to_invoice_qty_skip_anglo_saxon,1,0,0,0,0
account-invoicing,sale_order_invoicing_grouping_criteria,1,1,1,1,0
account-invoicing,sale_order_invoicing_qty_percentage,1,1,1,1,0
account-invoicing,sale_order_invoicing_queued,1,0,0,0,0
account-invoicing,sale_order_type_whole_delivered_invoiceability,0,1,0,0,0
account-invoicing,sale_order_whole_delivered_invoiceability,0,1,0,0,0
account-invoicing,sale_stock_picking_invoicing,1,0,1,0,0
account-invoicing,sale_timesheet_invoice_description,1,1,1,0,0
account-invoicing,stock_account_move_reset_to_draft,1,1,1,0,0
account-invoicing,stock_picking_invoicing,1,1,1,1,0
account-invoicing,stock_picking_invoicing_incoterm,0,1,0,0,0
account-invoicing,stock_picking_return_refund_option,1,1,1,1,0
account-payment,account_cash_invoice,1,0,1,0,0
account-payment,account_check_printing_report_base,1,0,1,1,0
account-payment,account_due_list,1,1,1,1,0
account-payment,account_due_list_aging_comment,1,1,1,0,0
account-payment,account_due_list_days_overdue,1,0,0,0,0
account-payment,account_due_list_payment_mode,1,1,1,1,0
account-payment,account_force_early_discount,0,0,1,0,0
account-payment,account_move_line_payment,1,0,1,1,0
account-payment,account_move_reconcile_export,0,1,0,0,0
account-payment,account_payment_batch_process,1,0,0,0,0
account-payment,account_payment_batch_process_discount,1,0,0,0,0
account-payment,account_payment_credit_card,1,0,1,0,0
account-payment,account_payment_line,1,0,1,0,0
account-payment,account_payment_line_import,1,0,0,0,0
account-payment,account_payment_method_base,0,0,1,1,0
account-payment,account_payment_multi_deduction,1,1,1,0,0
account-payment,account_payment_notification,1,0,1,1,0
account-payment,account_payment_promissory_note,1,1,1,0,0
account-payment,account_payment_return,1,1,1,1,0
account-payment,account_payment_return_import,1,1,1,1,0
account-payment,account_payment_return_import_iso20022,1,1,1,1,0
account-payment,account_payment_show_invoice,0,0,1,0,0
account-payment,account_payment_term_discount,1,0,0,0,0
account-payment,account_payment_term_extension,1,1,1,1,0
account-payment,account_payment_term_partner_holiday,1,0,0,0,0
account-payment,account_payment_term_partner_paydays,0,1,0,0,0
account-payment,account_payment_term_restriction,1,0,0,0,0
account-payment,account_payment_term_restriction_purchase,1,0,0,0,0
account-payment,account_payment_term_restriction_sale,1,0,0,0,0
account-payment,account_payment_term_security,0,1,0,0,0
account-payment,account_payment_tier_validation,0,0,1,0,0
account-payment,account_payment_widget_amount,1,1,1,0,0
account-payment,account_refund_early_payment_discount,0,0,1,0,0
account-payment,account_voucher_killer,0,0,1,0,0
account-payment,partner_aging,1,1,1,0,0
account-payment,partner_restrict_payment_acquirer,0,1,0,0,0
account-payment,payment_partner,1,0,1,0,0
account-payment,payment_require_legal,0,0,1,0,0
account-payment,product_restrict_payment_acquirer,0,1,0,0,0
account-payment,sale_payment_term_security,0,1,0,0,0
account-reconcile,account_in_payment,1,1,1,0,0
account-reconcile,account_mass_reconcile,1,1,1,0,0
account-reconcile,account_move_base_import,1,0,1,0,0
account-reconcile,account_move_line_reconcile_manual,1,0,0,0,0
account-reconcile,account_move_reconcile_forbid_cancel,1,0,1,0,0
account-reconcile,account_move_reconcile_helper,1,0,1,0,0
account-reconcile,account_move_so_import,1,0,0,0,0
account-reconcile,account_partner_reconcile,1,1,1,0,0
account-reconcile,account_reconcile_analytic_tag,1,0,1,1,0
account-reconcile,account_reconcile_due_date,0,0,1,0,0
account-reconcile,account_reconcile_match_regex,1,0,0,0,0
account-reconcile,account_reconcile_model_oca,0,1,1,0,0
account-reconcile,account_reconcile_oca,1,1,1,1,0
account-reconcile,account_reconcile_oca_add_default_filters,1,0,1,0,0
account-reconcile,account_reconcile_oca_queue,0,0,1,0,0
account-reconcile,account_reconcile_restrict_partner_mismatch,0,0,1,0,0
account-reconcile,account_reconcile_sale_order,0,0,1,0,0
account-reconcile,account_reconcile_wizard,0,0,1,0,0
account-reconcile,account_statement_base,1,1,1,1,0
account-reconcile,account_statement_reconcile_status,0,0,1,0,0
account-reconcile,bank_statement_check_number,1,0,0,0,0
account-reconcile,base_transaction_id,1,0,1,0,0
bank-payment,account_banking_international_credit_transfer,0,1,0,0,0
bank-payment,account_banking_mandate,1,1,1,1,0
bank-payment,account_banking_mandate_contact,1,1,1,1,0
bank-payment,account_banking_mandate_sale,1,1,1,1,0
bank-payment,account_banking_mandate_sale_contact,1,1,1,0,0
bank-payment,account_banking_pain_base,1,1,1,1,0
bank-payment,account_banking_sepa_credit_transfer,1,1,1,1,0
bank-payment,account_banking_sepa_direct_debit,1,1,1,1,0
bank-payment,account_invoice_select_for_payment,0,0,1,0,0
bank-payment,account_payment_method_base_mode,0,0,1,0,0
bank-payment,account_payment_method_fs_storage,1,0,0,0,0
bank-payment,account_payment_mode,1,1,1,1,0
bank-payment,account_payment_order,1,1,1,1,0
bank-payment,account_payment_order_grouped_output,1,1,1,1,0
bank-payment,account_payment_order_notification,1,1,1,1,0
bank-payment,account_payment_order_return,1,1,1,0,0
bank-payment,account_payment_order_tier_validation,1,0,1,0,0
bank-payment,account_payment_order_vendor_email,1,0,0,0,0
bank-payment,account_payment_partner,1,1,1,0,0
bank-payment,account_payment_purchase,1,1,1,1,0
bank-payment,account_payment_purchase_stock,1,1,1,1,0
bank-payment,account_payment_sale,1,1,1,1,0
bank-payment,account_vendor_bank_account_default,0,1,1,0,0
bank-payment,account_vendor_bank_account_default_purchase,0,1,1,0,0
bank-statement-import,account_journal_dashboard_statement_button,1,0,0,0,0
bank-statement-import,account_statement_import_base,1,1,1,1,0
bank-statement-import,account_statement_import_camt,1,1,1,1,0
bank-statement-import,account_statement_import_camt54,1,1,1,1,0
bank-statement-import,account_statement_import_file,1,1,1,1,0
bank-statement-import,account_statement_import_file_reconcile_oca,1,1,1,1,0
bank-statement-import,account_statement_import_move_line,0,1,1,0,0
bank-statement-import,account_statement_import_ofx,1,1,1,0,0
bank-statement-import,account_statement_import_ofx_by_acctid,1,1,1,0,0
bank-statement-import,account_statement_import_online,1,1,1,1,0
bank-statement-import,account_statement_import_online_gocardless,1,1,1,0,0
bank-statement-import,account_statement_import_online_ofx,1,0,0,0,0
bank-statement-import,account_statement_import_online_paypal,1,1,1,1,0
bank-statement-import,account_statement_import_online_plaid,1,1,1,0,0
bank-statement-import,account_statement_import_online_ponto,1,1,1,1,0
bank-statement-import,account_statement_import_online_qonto,1,0,0,1,0
bank-statement-import,account_statement_import_online_stripe,0,1,1,0,0
bank-statement-import,account_statement_import_online_wise,0,0,1,0,0
bank-statement-import,account_statement_import_paypal,0,1,0,0,0
bank-statement-import,account_statement_import_qif,1,0,0,1,0
bank-statement-import,account_statement_import_sheet_file,1,1,1,1,0
bank-statement-import,account_statement_import_sheet_file_xls,0,0,0,1,0
bank-statement-import,account_statement_import_sheet_file_xlsx,0,0,0,1,0
bank-statement-import,account_statement_import_sheet_html_file,0,0,1,0,0
bank-statement-import,account_statement_line_order,0,0,1,0,0
brand,account_analytic_brand,0,0,1,0,0
brand,account_brand,1,1,1,0,0
brand,account_invoice_bank_brand,0,0,1,0,0
brand,account_payment_mode_brand,0,0,1,0,0
brand,analytic_brand,1,1,1,0,0
brand,brand,1,1,1,1,0
brand,brand_external_report_layout,1,0,1,0,0
brand,contract_brand,0,0,1,0,0
brand,contract_forecast_brand,0,0,1,0,0
brand,contract_payment_mode_brand,0,0,1,0,0
brand,mail_brand,0,0,1,0,0
brand,partner_brand,1,1,1,0,0
brand,product_brand,1,1,1,1,0
brand,product_brand_mrp,1,0,1,1,0
brand,product_brand_purchase,1,1,1,0,0
brand,product_brand_stock,1,0,1,1,0
brand,product_brand_stock_account,1,0,1,1,0
brand,product_brand_tag,1,0,1,0,0
brand,product_contract_brand,0,0,1,0,0
brand,sale_analytic_brand,0,0,1,0,0
brand,sale_brand,1,1,1,0,0
brand,sale_payment_mode_brand,0,0,1,0,0
brand,stock_brand,1,0,1,0,0
brand,stock_picking_partner_brand,0,0,1,0,0
business-requirement,business_requirement,1,0,0,0,0
business-requirement,business_requirement_crm,1,0,0,0,0
calendar,calendar_event_description_layout,0,1,1,0,0
calendar,calendar_event_link_base,1,0,0,0,0
calendar,calendar_event_type_color,1,0,1,0,0
calendar,calendar_export_ics,0,0,1,0,0
calendar,calendar_import_ics,0,0,1,0,0
calendar,calendar_monthly_multi,1,0,0,0,0
calendar,calendar_public_holiday,0,0,1,1,0
calendar,microsoft_calendar_filter,1,0,0,0,0
calendar,resource_booking,1,1,1,1,0
commission,account_commission,1,1,0,0,0
commission,account_commission_oca,0,0,1,1,0
commission,commission,1,1,0,0,0
commission,commission_delegated_partner,1,0,0,0,0
commission,commission_formula,1,1,0,0,0
commission,commission_formula_oca,0,0,1,0,0
commission,commission_oca,0,0,1,1,0
commission,hr_commission,1,1,0,0,0
commission,hr_commission_oca,0,0,1,0,0
commission,sale_commission,1,1,0,0,0
commission,sale_commission_agent_restrict,1,0,0,0,0
commission,sale_commission_margin,1,0,0,0,0
commission,sale_commission_margin_oca,0,0,1,0,0
commission,sale_commission_oca,0,0,1,1,0
commission,sale_commission_oca_product_criteria,0,0,1,0,0
commission,sale_commission_oca_product_criteria_semaphore,0,0,1,0,0
commission,sale_commission_pricelist,0,1,0,0,0
commission,sale_commission_pricelist_oca,0,0,1,1,0
commission,sale_commission_product_criteria,1,0,0,0,0
commission,sale_commission_product_criteria_country,1,0,0,0,0
commission,sale_commission_product_criteria_discount,1,0,0,0,0
commission,sale_commission_product_criteria_domain,1,0,0,0,0
commission,sale_commission_product_criteria_fiscal_position_type,1,0,0,0,0
commission,sale_commission_salesman,1,1,1,0,0
community-data-files,account_payment_unece,1,1,1,1,0
community-data-files,account_tax_unece,1,1,1,1,0
community-data-files,base_bank_from_iban,1,1,1,1,0
community-data-files,base_currency_iso_4217,1,1,0,0,0
community-data-files,base_iso3166,1,1,1,1,0
community-data-files,base_unece,1,1,1,1,0
community-data-files,company_sanitary_registry,1,1,1,0,0
community-data-files,l10n_eu_nace,1,1,1,0,0
community-data-files,l10n_eu_product_adr,0,1,1,1,0
community-data-files,l10n_eu_product_adr_dangerous_goods,0,1,1,1,0
community-data-files,product_allergen,0,0,1,0,0
community-data-files,product_fao_fishing,1,1,1,0,0
community-data-files,product_packaging_unece,1,0,0,0,0
community-data-files,uom_unece,1,1,1,1,0
connector,component,1,1,1,1,0
connector,component_event,1,1,1,1,0
connector,connector,1,1,1,1,0
connector,connector_base_product,1,1,1,0,0
connector,test_component,1,1,1,0,0
connector,test_connector,1,1,1,0,0
connector-cmis,cmis,1,0,0,0,0
connector-ecommerce,connector_ecommerce,1,0,0,0,0
connector-jira,connector_jira,0,1,0,0,0
connector-jira,connector_jira_servicedesk,0,1,0,0,0
connector-lims,lims,0,0,0,1,0
connector-telephony,asterisk_click2dial,1,1,0,0,0
connector-telephony,base_phone,1,1,1,0,0
connector-telephony,hr_phone,1,0,0,0,0
connector-telephony,hr_recruitment_phone,1,0,0,0,0
connector-telephony,sms_alternative_provider,1,0,0,0,0
connector-telephony,sms_dummy_provider,1,0,0,0,0
connector-telephony,sms_messagebird,1,0,0,0,0
